,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.url,Answer.asian_hate_crime,Answer.reference_hate,Answer.title,Approve,Reject
1232,3WA2XVDZELGBNNW3GGLVXFDSTV0E6H,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,3TYCR1GOTCIU4NO0P9ACVSRUHXNLZK,A34LTHW8PR3UU4,Submitted,Fri Apr 30 18:50:35 PDT 2021,Fri Apr 30 19:12:26 PDT 2021,Wed May 05 19:12:26 PDT 2021,,,,1311,0% (0/0),0% (0/0),0% (0/0),https://www.dailymail.co.uk/news/article-2093185/Lloyd-Hill-kills-ex-wife-lover--men-swapped-wives.html,FALSE,FALSE,Man kills his ex-wife and her lover... after the men had swapped wives,x,
1233,3B286OTISDGKL5UYKUDYA0S6UMMJAX,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,31QTRG6Q2TCKQITTLF10Y2RCGDNYP7,A2EV4VW1L9KDB1,Submitted,Fri Apr 30 19:29:54 PDT 2021,Fri Apr 30 19:33:45 PDT 2021,Wed May 05 19:33:45 PDT 2021,,,,231,0% (0/0),0% (0/0),0% (0/0),https://www.localdvm.com/news/woodbridge-carnival-opens-amid-pandemic/,FALSE,FALSE,Woodbridge carnival opens amid pandemic,x,
1234,3B286OTISDGKL5UYKUDYA0S6UMMJAX,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3H8DHMCCW9AGHG1MCR9EP0VC4F8DKA,AQ0YWEW29GSIJ,Submitted,Fri Apr 30 18:55:48 PDT 2021,Fri Apr 30 18:56:27 PDT 2021,Wed May 05 18:56:27 PDT 2021,,,,39,0% (0/0),0% (0/0),0% (0/0),https://www.localdvm.com/news/woodbridge-carnival-opens-amid-pandemic/,FALSE,FALSE,Woodbridge carnival opens amid pandemic,x,
1235,3B286OTISDGKL5UYKUDYA0S6UMMJAX,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3VHP9MDGRNJVW23UBKN6PHLPBJJFCE,A34LTHW8PR3UU4,Submitted,Fri Apr 30 19:33:35 PDT 2021,Fri Apr 30 19:43:14 PDT 2021,Wed May 05 19:43:14 PDT 2021,,,,579,0% (0/0),0% (0/0),0% (0/0),https://www.localdvm.com/news/woodbridge-carnival-opens-amid-pandemic/,FALSE,FALSE,Woodbridge carnival opens amid pandemic,x,
1236,335VBRURDIZY56Y1ENO7HP4UJW8E9S,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,30BUDKLTXDUIR3UJ1ZGSTTUF71E5EA,A37NZ5CUEO3RX7,Submitted,Fri Apr 30 18:47:05 PDT 2021,Fri Apr 30 18:48:04 PDT 2021,Wed May 05 18:48:04 PDT 2021,,,,59,0% (0/0),0% (0/0),0% (0/0),https://www.eastbaytimes.com/2017/08/30/video-released-of-hate-crime-at-synagogue-in-alameda/,TRUE,TRUE,Video released of hate crime at synagogue in Alameda,,Your answer for this HIT was incorrect
1237,335VBRURDIZY56Y1ENO7HP4UJW8E9S,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3DYGAII7PL7BHG27U5K6LGOAH48PQX,A2H1RXUC8XNNIW,Submitted,Fri Apr 30 19:44:06 PDT 2021,Fri Apr 30 19:57:04 PDT 2021,Wed May 05 19:57:04 PDT 2021,,,,778,0% (0/0),0% (0/0),0% (0/0),https://www.eastbaytimes.com/2017/08/30/video-released-of-hate-crime-at-synagogue-in-alameda/,FALSE,FALSE,Video released of hate crime at synagogue in Alameda,x,
1238,335VBRURDIZY56Y1ENO7HP4UJW8E9S,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3RRCEFRB7MB2OHEZD3VSNTIG48E4BC,A30F0PU2C1SRQW,Submitted,Fri Apr 30 20:13:14 PDT 2021,Fri Apr 30 20:13:44 PDT 2021,Wed May 05 20:13:44 PDT 2021,,,,30,0% (0/0),0% (0/0),0% (0/0),https://www.eastbaytimes.com/2017/08/30/video-released-of-hate-crime-at-synagogue-in-alameda/,FALSE,FALSE,Video released of hate crime at synagogue in Alameda,x,
1239,3ODOP6T3ARJ5DKG948XFYGKP01424I,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,30OG32W0SUAMHS0P5ZCENAU1YMFNEJ,A37NZ5CUEO3RX7,Submitted,Fri Apr 30 19:06:17 PDT 2021,Fri Apr 30 19:07:07 PDT 2021,Wed May 05 19:07:07 PDT 2021,,,,50,0% (0/0),0% (0/0),0% (0/0),https://www.hollywoodreporter.com/news/lee-guthrie-tv-writer-producer-dies-353068,FALSE,FALSE,"Lee Guthrie, a TV Writer-Producer and Mother of Actress Sean Young, Dies at 76",x,
1240,3ODOP6T3ARJ5DKG948XFYGKP01424I,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,35LDD5557A3JLA7ZPK8H8QI6DTWKMV,A34LTHW8PR3UU4,Submitted,Fri Apr 30 18:27:40 PDT 2021,Fri Apr 30 18:31:59 PDT 2021,Wed May 05 18:31:59 PDT 2021,,,,259,0% (0/0),0% (0/0),0% (0/0),https://www.hollywoodreporter.com/news/lee-guthrie-tv-writer-producer-dies-353068,FALSE,FALSE,"Lee Guthrie, a TV Writer-Producer and Mother of Actress Sean Young, Dies at 76",x,
1241,3ODOP6T3ARJ5DKG948XFYGKP01424I,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,3TY7ZAOG5FJMIW0S0FLJATBTAQ1K0Q,A3GCVJINCZ758Y,Submitted,Fri Apr 30 19:14:45 PDT 2021,Fri Apr 30 19:15:32 PDT 2021,Wed May 05 19:15:32 PDT 2021,,,,47,0% (0/0),0% (0/0),0% (0/0),https://www.hollywoodreporter.com/news/lee-guthrie-tv-writer-producer-dies-353068,FALSE,FALSE,"Lee Guthrie, a TV Writer-Producer and Mother of Actress Sean Young, Dies at 76",x,
1242,3HYV4299HZVYR1FR9VITHT9JZQQE83,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,386PBUZZXFW448JW7N7Q7Y34YZDLJ2,A2DCGTGSVHL9KM,Submitted,Fri Apr 30 19:27:23 PDT 2021,Fri Apr 30 19:29:33 PDT 2021,Wed May 05 19:29:33 PDT 2021,,,,130,0% (0/0),0% (0/0),0% (0/0),https://www.afl.com.au/news/131877/twoyear-ban-for-tigers-member-over-racist-taunts,TRUE,TRUE,Two-year ban for Tigers member over racist taunts,,Your answer for this HIT was incorrect
1243,3HYV4299HZVYR1FR9VITHT9JZQQE83,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3MH9DQ757WBXWWGP8VEO1877JYJGUH,A6NVA9PSANOXO,Submitted,Fri Apr 30 18:33:01 PDT 2021,Fri Apr 30 18:59:45 PDT 2021,Wed May 05 18:59:45 PDT 2021,,,,1604,0% (0/0),0% (0/0),0% (0/0),https://www.afl.com.au/news/131877/twoyear-ban-for-tigers-member-over-racist-taunts,FALSE,TRUE,Two-year ban for Tigers member over racist taunts,x,
1244,3HYV4299HZVYR1FR9VITHT9JZQQE83,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3OHYZ19UGC4190JPQ9A56G4F3HNAOR,A2GQH4SWIOFH2L,Submitted,Fri Apr 30 19:14:50 PDT 2021,Fri Apr 30 19:15:12 PDT 2021,Wed May 05 19:15:12 PDT 2021,,,,22,0% (0/0),0% (0/0),0% (0/0),https://www.afl.com.au/news/131877/twoyear-ban-for-tigers-member-over-racist-taunts,FALSE,FALSE,Two-year ban for Tigers member over racist taunts,,Your answer for this HIT was incorrect
1245,3NQUW096N57CBC8TV9BBUKUEST99LA,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,32KTQ2V7RDEZ4EO8LNHSIH4Q2ZM9MS,A2DCGTGSVHL9KM,Submitted,Fri Apr 30 18:39:35 PDT 2021,Fri Apr 30 18:40:26 PDT 2021,Wed May 05 18:40:26 PDT 2021,,,,51,0% (0/0),0% (0/0),0% (0/0),https://www.ny1.com/nyc/all-boroughs/news/2018/04/02/twa-hotel,FALSE,FALSE,An inside look at the TWA Hotel touching down at JFK Airport,x,
1246,3NQUW096N57CBC8TV9BBUKUEST99LA,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,35L9RVQFCOHBWSB0S1W6M8J8YY3UH1,A2H1RXUC8XNNIW,Submitted,Fri Apr 30 19:39:34 PDT 2021,Fri Apr 30 19:52:26 PDT 2021,Wed May 05 19:52:26 PDT 2021,,,,772,0% (0/0),0% (0/0),0% (0/0),https://www.ny1.com/nyc/all-boroughs/news/2018/04/02/twa-hotel,FALSE,FALSE,An inside look at the TWA Hotel touching down at JFK Airport,x,
1247,3NQUW096N57CBC8TV9BBUKUEST99LA,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3WS1NTTKEYBB2A8EZ4UMUGJO2UL0F5,ANURLPQ0CHHGU,Submitted,Fri Apr 30 19:19:17 PDT 2021,Fri Apr 30 19:23:00 PDT 2021,Wed May 05 19:23:00 PDT 2021,,,,223,0% (0/0),0% (0/0),0% (0/0),https://www.ny1.com/nyc/all-boroughs/news/2018/04/02/twa-hotel,FALSE,FALSE,An inside look at the TWA Hotel touching down at JFK Airport,x,
1248,33NOQL7T9NYW2W6N5IW623A1NWYZ8T,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3K772S5NP8AU7WEE21H1IQX5CAEHEC,A8QO0O3DM3LXJ,Submitted,Fri Apr 30 20:30:48 PDT 2021,Fri Apr 30 20:31:30 PDT 2021,Wed May 05 20:31:30 PDT 2021,,,,42,0% (0/0),0% (0/0),0% (0/0),https://abc7.com/huong-tich-buddhist-temple-oc-santa-ana-hate-crime/8282705/,TRUE,TRUE,Authorities seek two women who defaced Buddhist temple statues in Santa Ana,x,
1249,33NOQL7T9NYW2W6N5IW623A1NWYZ8T,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3KB8R4ZV1E6I0X7J84XTWIFJUDIBG1,A3TDUHEBFJ53NM,Submitted,Fri Apr 30 19:22:27 PDT 2021,Fri Apr 30 19:27:20 PDT 2021,Wed May 05 19:27:20 PDT 2021,,,,293,0% (0/0),0% (0/0),0% (0/0),https://abc7.com/huong-tich-buddhist-temple-oc-santa-ana-hate-crime/8282705/,FALSE,FALSE,Authorities seek two women who defaced Buddhist temple statues in Santa Ana,,Your answer for this HIT was incorrect
1250,33NOQL7T9NYW2W6N5IW623A1NWYZ8T,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3NQL1CS15R7XV2QP7RAZ4UGU21LYVP,A3GCVJINCZ758Y,Submitted,Fri Apr 30 19:01:40 PDT 2021,Fri Apr 30 19:02:12 PDT 2021,Wed May 05 19:02:12 PDT 2021,,,,32,0% (0/0),0% (0/0),0% (0/0),https://abc7.com/huong-tich-buddhist-temple-oc-santa-ana-hate-crime/8282705/,TRUE,TRUE,Authorities seek two women who defaced Buddhist temple statues in Santa Ana,x,
1251,3QE4DGPGBQAVSEOG3NI40KEQAK94G3,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,30LB5CDZNC9H7RZE0GOTX8Z6EZ8Z0L,A6NVA9PSANOXO,Submitted,Fri Apr 30 18:32:40 PDT 2021,Fri Apr 30 18:58:18 PDT 2021,Wed May 05 18:58:18 PDT 2021,,,,1538,0% (0/0),0% (0/0),0% (0/0),https://www.abc.net.au/news/2011-02-02/mexico-complains-about-top-gear-insults/1926452,FALSE,FALSE,Mexico complains about Top Gear insults,x,
1252,3QE4DGPGBQAVSEOG3NI40KEQAK94G3,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,38YMOXR4MUY8R7GORIK375FFA0W6W9,A37NZ5CUEO3RX7,Submitted,Fri Apr 30 19:12:09 PDT 2021,Fri Apr 30 19:12:37 PDT 2021,Wed May 05 19:12:37 PDT 2021,,,,28,0% (0/0),0% (0/0),0% (0/0),https://www.abc.net.au/news/2011-02-02/mexico-complains-about-top-gear-insults/1926452,FALSE,FALSE,Mexico complains about Top Gear insults,x,
1253,3QE4DGPGBQAVSEOG3NI40KEQAK94G3,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,3R6BYFZZP7BJZ0EP2GJT3U6ZC12FXB,A2UQFHJQWUJUGO,Submitted,Fri Apr 30 18:46:39 PDT 2021,Fri Apr 30 19:01:25 PDT 2021,Wed May 05 19:01:25 PDT 2021,,,,886,0% (0/0),0% (0/0),0% (0/0),https://www.abc.net.au/news/2011-02-02/mexico-complains-about-top-gear-insults/1926452,FALSE,FALSE,Mexico complains about Top Gear insults,x,
1254,3AXFSPQOYPXFHWB6VAZQO13XR2ZJFA,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,36V4Q8R5ZKZ5WD5U2PSE4CUFCZ1QM6,A2HSX08DWDYJU7,Submitted,Fri Apr 30 20:37:43 PDT 2021,Fri Apr 30 20:38:14 PDT 2021,Wed May 05 20:38:14 PDT 2021,,,,31,0% (0/0),0% (0/0),0% (0/0),https://www.nbcnews.com/politics/2016-election/trump-accuser-zervos-fights-back-brings-witness-n667311,FALSE,FALSE,Trump Accuser Summer Zervos Fights Back With New Witness,x,
1255,3AXFSPQOYPXFHWB6VAZQO13XR2ZJFA,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3CTOC39K37P5PNUU3T6GOTL33F6J7P,A5YABFNDC9VUP,Submitted,Fri Apr 30 19:05:36 PDT 2021,Fri Apr 30 19:06:38 PDT 2021,Wed May 05 19:06:38 PDT 2021,,,,62,0% (0/0),0% (0/0),0% (0/0),https://www.nbcnews.com/politics/2016-election/trump-accuser-zervos-fights-back-brings-witness-n667311,FALSE,FALSE,Trump Accuser Summer Zervos Fights Back With New Witness,x,
1256,3AXFSPQOYPXFHWB6VAZQO13XR2ZJFA,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3FPRZHYEPY6WFZT1I6H9E0KHT0X3VV,A27A3Z6J7745DI,Submitted,Fri Apr 30 20:01:14 PDT 2021,Fri Apr 30 20:01:35 PDT 2021,Wed May 05 20:01:35 PDT 2021,,,,21,0% (0/0),0% (0/0),0% (0/0),https://www.nbcnews.com/politics/2016-election/trump-accuser-zervos-fights-back-brings-witness-n667311,FALSE,FALSE,Trump Accuser Summer Zervos Fights Back With New Witness,x,
1257,3DIIW4IV8OU9O5UBTBI7LWR6PX14IV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,3JNQLM5FT4L4YCLO021Y8HHNWORL2F,A30F0PU2C1SRQW,Submitted,Fri Apr 30 19:26:24 PDT 2021,Fri Apr 30 19:26:39 PDT 2021,Wed May 05 19:26:39 PDT 2021,,,,15,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/new-york/nyc-crime/cops-hunt-alleged-creep-looked-woman-skirt-brooklyn-article-1.1937477,invalid,invalid,,,Your answer for this HIT was incorrect
1258,3DIIW4IV8OU9O5UBTBI7LWR6PX14IV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,3TE3O857307F1AG15MYUUTQM2GJR2E,A2H1RXUC8XNNIW,Submitted,Fri Apr 30 20:00:39 PDT 2021,Fri Apr 30 20:20:51 PDT 2021,Wed May 05 20:20:51 PDT 2021,,,,1212,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/new-york/nyc-crime/cops-hunt-alleged-creep-looked-woman-skirt-brooklyn-article-1.1937477,FALSE,FALSE,,x,
1259,3DIIW4IV8OU9O5UBTBI7LWR6PX14IV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:54 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:54 PDT 2021,,,3UWN2HHPUY4NRB576UWJCRYGZDJSNK,A6NVA9PSANOXO,Submitted,Fri Apr 30 18:28:56 PDT 2021,Fri Apr 30 18:53:14 PDT 2021,Wed May 05 18:53:14 PDT 2021,,,,1458,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/new-york/nyc-crime/cops-hunt-alleged-creep-looked-woman-skirt-brooklyn-article-1.1937477,FALSE,FALSE,,x,
1260,3IYI9285WRZ8EKRW489PGVIUUP7JCZ,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,33PPO7FECVEPBLBYCOO2CKGZCBIDIY,A2GQH4SWIOFH2L,Submitted,Fri Apr 30 18:42:19 PDT 2021,Fri Apr 30 18:42:51 PDT 2021,Wed May 05 18:42:51 PDT 2021,,,,32,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/sports/football/ravens-ayanbadejo-stoked-gay-marriage-maryland-article-1.1198270,FALSE,FALSE,Baltimore Ravens player Brendon Ayanbadejo says Maryland passing gay marriage bill is like Christmas,x,
1261,3IYI9285WRZ8EKRW489PGVIUUP7JCZ,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3JWH6J9I9SCOAPO5V8AOM2OGVP3NBK,A30F0PU2C1SRQW,Submitted,Fri Apr 30 19:18:21 PDT 2021,Fri Apr 30 19:18:52 PDT 2021,Wed May 05 19:18:52 PDT 2021,,,,31,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/sports/football/ravens-ayanbadejo-stoked-gay-marriage-maryland-article-1.1198270,invalid,invalid,,,Your answer for this HIT was incorrect
1262,3IYI9285WRZ8EKRW489PGVIUUP7JCZ,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3KJYX6QCM9A70DVQLR9WU716PXHJVL,A38GSW5JQW6NVB,Submitted,Fri Apr 30 19:40:56 PDT 2021,Fri Apr 30 19:42:45 PDT 2021,Wed May 05 19:42:45 PDT 2021,,,,109,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/sports/football/ravens-ayanbadejo-stoked-gay-marriage-maryland-article-1.1198270,FALSE,FALSE,Baltimore Ravens player Brendon Ayanbadejo says Maryland passing gay marriage bill is like Christmas,x,
1263,35XW21VSVFDUGR4S4FB2BFZ4KHYLSX,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:56 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:56 PDT 2021,,,3ON104KXQKVUCKCA8UROA7V1E9O4WK,A2GQH4SWIOFH2L,Submitted,Fri Apr 30 18:50:40 PDT 2021,Fri Apr 30 18:51:09 PDT 2021,Wed May 05 18:51:09 PDT 2021,,,,29,0% (0/0),0% (0/0),0% (0/0),https://scroll.in/latest/887758/uk-decides-against-separate-law-to-counter-caste-discrimination-in-indian-community,TRUE,TRUE,UK decides against separate law to counter caste discrimination in Indian community,x,
